lesson_id,course_id,grade,band,source_lineage,generator_family,unit_number,day_in_unit,phase,audit_type,work_type,focus,question_count,question_kinds,science_brief_rows,structured_vocabulary_field,worked_example_payload,brief_duplicates_evidence,data_bearing,primary_route_kind,model_data_rows,graph_interpretation_requested,engineering_focus,engineering_language,remediation_route_count,mastery_rule_present,expected_reasoning_present,student_visible_safety,hazard_count,safe_order_steps,stop_condition_count,supervision_level,correctness_authority_present,correctness_adult_only,adult_key_heading_on_learner_sheet,learner_sheet_words,safety_section_words,analysis_section_words,science_payload_hash,model_payload_hash,phase_direction,tutor_structured_fields_present
ma-g8-science-u04-l07,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,4,7,Investigation or close reading,inquiry/investigation,INVESTIGATION_DATA_SHEET,fossil evidence,7,ANALYZE_EVIDENCE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,5,True,True,True,0,0,8,direct-adult,True,True,False,3235,861,241,78fef2f52accbe621e66d64f67cc59efcfc334030c37dffe59efe9fc04e1bd40,,Carry out the document investigation in the stated order and record the evidence tally before writing a conclusion.,0
ma-g8-science-u04-l08,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,4,8,Reteach and varied practice,remediation,STUDENT_WORK_SHEET,anatomical similarities,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2690,863,244,ae519997058246927510da0bb28a6ab6cf3a7853d2ac4525886e3c054408071b,,"Correct the candidate claim, explain the exact evidence that makes the correction necessary, and create one fresh example.",0
ma-g8-science-u04-l09,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,4,9,Performance task build,assessment/project,INVESTIGATION_DATA_SHEET,embryological evidence,7,BUILD_PRODUCT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,5,True,True,True,0,0,8,direct-adult,True,True,False,3115,861,251,b2cc2ade49b5c04a84723568e8f583098e05567b7ea4182d8f011eab0a94bbf0,,Use the supplied record to build a claim-evidence-reasoning product that another reader can check line by line.,0
ma-g8-science-u04-l10,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,4,10,Synthesis and review,review,STUDENT_WORK_SHEET,variation,7,CONNECT_UNIT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2704,863,254,88e1b2402f8702f7d2fd651eabce6ad235ea93af8655d8d7861ee64d9b39b627,,"Connect at least three evidence items, state the boundary of the conclusion, and answer the unit question.",0
ma-g8-science-u04-l11,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,4,11,Unit assessment,assessment/project,STUDENT_WORK_SHEET,natural selection,7,DEMONSTRATE_MASTERY|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2727,863,257,c9017c1aa275b7f34350fafb4ede9661914b145eb2c2ea8c11d697720c383110,,"Without copying the brief, evaluate the candidate claim, interpret the evidence table, and apply the idea to a new example you create.",0
ma-g8-science-u04-l12,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,4,12,Correction and reflection,remediation,STUDENT_WORK_SHEET,population change over generations,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2728,863,258,57e15dcfc668e3d077f0531a272966c50de5071cee5e9ae4462a05f7fad0e521,,"Locate one weakness in an earlier response, revise it with a named evidence code, and state what the revision fixes.",0
ma-g8-science-u05-l01,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,1,Launch and diagnostic,concept,STUDENT_WORK_SHEET,geologic time,7,ACTIVATE_PRIOR|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2709,863,252,9a1ad84ab82112f44b42b026f5bcdfb7084c31fbb58d68def6723cbf260dae63,,"Write an initial explanation, then mark which evidence item would most strongly change it.",0
ma-g8-science-u05-l02,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,2,Concept model A,concept,STUDENT_WORK_SHEET,rock strata and fossils,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2764,863,262,ec0daacff78758f7ab90a11502ee8ae0383e0268bbdd0a9780f200f1788fd237,,Build a labelled model that includes every accepted relationship in the science brief and test it against the case claim.,0
ma-g8-science-u05-l03,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,3,Guided practice A,concept,STUDENT_WORK_SHEET,plate tectonics,7,GUIDED_PRACTICE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2732,863,243,6bd9f611059f70c43fe442a39a24c3d3e64a15fbeb0cb5e373fb2d7361d85644,,Use E1 with E2 first; then add E3 and revise any conclusion that no longer fits.,0
ma-g8-science-u05-l04,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,4,Independent application A,mastery,STUDENT_WORK_SHEET,cycling of Earth materials,7,APPLY_INDEPENDENT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2773,863,272,9d02f14dfa71f5050560216fadd91472443d7f2b5295c48bf5fe4aba719553ad,,Evaluate the case claim independently using at least two evidence codes and one stated limitation.,0
ma-g8-science-u05-l05,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,5,Concept model B,concept,STUDENT_WORK_SHEET,surface processes,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2694,863,248,c5728883d7a556a20a812736b10de0e2db08635ca185dbeb1889aa642c088571,,Build a second representation of the same evidence and identify one feature the first model hid.,0
ma-g8-science-u05-l06,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,6,Guided practice B,concept,STUDENT_WORK_SHEET,evidence for past change,7,GUIDED_PRACTICE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2707,863,257,d78b3e1891822390c5062de171f1c4c22c12c282b4b22658c3c67f34c0b07310,,"Sort all evidence as supports, challenges, or does not decide, and justify every placement.",0
ma-g8-science-u05-l07,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,7,Investigation or close reading,inquiry/investigation,INVESTIGATION_DATA_SHEET,geologic time,7,ANALYZE_EVIDENCE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,5,True,True,True,0,0,8,direct-adult,True,True,False,3161,861,241,9a1ad84ab82112f44b42b026f5bcdfb7084c31fbb58d68def6723cbf260dae63,,Carry out the document investigation in the stated order and record the evidence tally before writing a conclusion.,0
ma-g8-science-u05-l08,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,8,Reteach and varied practice,remediation,STUDENT_WORK_SHEET,rock strata and fossils,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2759,863,258,ec0daacff78758f7ab90a11502ee8ae0383e0268bbdd0a9780f200f1788fd237,,"Correct the candidate claim, explain the exact evidence that makes the correction necessary, and create one fresh example.",0
ma-g8-science-u05-l09,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,9,Performance task build,assessment/project,INVESTIGATION_DATA_SHEET,plate tectonics,7,BUILD_PRODUCT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,5,True,True,True,0,0,8,direct-adult,True,True,False,3222,861,251,6bd9f611059f70c43fe442a39a24c3d3e64a15fbeb0cb5e373fb2d7361d85644,,Use the supplied record to build a claim-evidence-reasoning product that another reader can check line by line.,0
ma-g8-science-u05-l10,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,10,Synthesis and review,review,STUDENT_WORK_SHEET,cycling of Earth materials,7,CONNECT_UNIT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2786,863,280,9d02f14dfa71f5050560216fadd91472443d7f2b5295c48bf5fe4aba719553ad,,"Connect at least three evidence items, state the boundary of the conclusion, and answer the unit question.",0
ma-g8-science-u05-l11,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,11,Unit assessment,assessment/project,STUDENT_WORK_SHEET,surface processes,7,DEMONSTRATE_MASTERY|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2703,863,257,c5728883d7a556a20a812736b10de0e2db08635ca185dbeb1889aa642c088571,,"Without copying the brief, evaluate the candidate claim, interpret the evidence table, and apply the idea to a new example you create.",0
ma-g8-science-u05-l12,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,5,12,Correction and reflection,remediation,STUDENT_WORK_SHEET,evidence for past change,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2721,863,258,d78b3e1891822390c5062de171f1c4c22c12c282b4b22658c3c67f34c0b07310,,"Locate one weakness in an earlier response, revise it with a named evidence code, and state what the revision fixes.",0
ma-g8-science-u06-l01,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,1,Launch and diagnostic,concept,STUDENT_WORK_SHEET,seasons,7,ACTIVATE_PRIOR|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2725,863,245,c0d46746cd6a934e5db9adf22f44c97d417b1d3269d2d4dc6818dad69877dbe4,,"Write an initial explanation, then mark which evidence item would most strongly change it.",0
ma-g8-science-u06-l02,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,2,Concept model A,concept,STUDENT_WORK_SHEET,lunar phases and eclipses,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2807,863,262,016e42bcdcb1e18680cb2b4d5dc30213b191acd1f118674c4d5b879ee0f63118,,Build a labelled model that includes every accepted relationship in the science brief and test it against the case claim.,0
ma-g8-science-u06-l03,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,3,Guided practice A,concept,STUDENT_WORK_SHEET,gravity and orbital motion,7,GUIDED_PRACTICE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2759,863,257,27aa69c581448a658e951d0d993d73f5a9553c3ab63571ac12a1a6a7f4ca309d,,Use E1 with E2 first; then add E3 and revise any conclusion that no longer fits.,0
ma-g8-science-u06-l04,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,4,Independent application A,mastery,STUDENT_WORK_SHEET,solar-system scale,7,APPLY_INDEPENDENT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2733,863,264,69e88e401714731c06fb7a0b02b545b6a2e0c61ef9041690a571eb30dba4a320,,Evaluate the case claim independently using at least two evidence codes and one stated limitation.,0
ma-g8-science-u06-l05,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,5,Concept model B,concept,STUDENT_WORK_SHEET,technology and space data,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2729,863,262,9d76cb985861b32e95d5ebf0ef8fbeac225bde36b37bf4dc7188c895a5a4c479,,Build a second representation of the same evidence and identify one feature the first model hid.,0
ma-g8-science-u06-l06,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,6,Guided practice B,concept,STUDENT_WORK_SHEET,model misconceptions,7,GUIDED_PRACTICE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2669,863,243,efe6f454a0b0efdce00235a0bfa5a1641d5beb804e66efaecfd25c2a46566e46,,"Sort all evidence as supports, challenges, or does not decide, and justify every placement.",0
ma-g8-science-u06-l07,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,7,Investigation or close reading,inquiry/investigation,INVESTIGATION_DATA_SHEET,seasons,7,ANALYZE_EVIDENCE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,5,True,True,True,0,0,8,direct-adult,True,True,False,3190,861,234,c0d46746cd6a934e5db9adf22f44c97d417b1d3269d2d4dc6818dad69877dbe4,,Carry out the document investigation in the stated order and record the evidence tally before writing a conclusion.,0
ma-g8-science-u06-l08,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,8,Reteach and varied practice,remediation,STUDENT_WORK_SHEET,lunar phases and eclipses,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2802,863,258,016e42bcdcb1e18680cb2b4d5dc30213b191acd1f118674c4d5b879ee0f63118,,"Correct the candidate claim, explain the exact evidence that makes the correction necessary, and create one fresh example.",0
ma-g8-science-u06-l09,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,9,Performance task build,assessment/project,INVESTIGATION_DATA_SHEET,gravity and orbital motion,7,BUILD_PRODUCT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,5,True,True,True,0,0,8,direct-adult,True,True,False,3252,861,265,27aa69c581448a658e951d0d993d73f5a9553c3ab63571ac12a1a6a7f4ca309d,,Use the supplied record to build a claim-evidence-reasoning product that another reader can check line by line.,0
ma-g8-science-u06-l10,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,10,Synthesis and review,review,STUDENT_WORK_SHEET,solar-system scale,7,CONNECT_UNIT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2739,863,265,69e88e401714731c06fb7a0b02b545b6a2e0c61ef9041690a571eb30dba4a320,,"Connect at least three evidence items, state the boundary of the conclusion, and answer the unit question.",0
ma-g8-science-u06-l11,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,11,Unit assessment,assessment/project,STUDENT_WORK_SHEET,technology and space data,7,DEMONSTRATE_MASTERY|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2738,863,271,9d76cb985861b32e95d5ebf0ef8fbeac225bde36b37bf4dc7188c895a5a4c479,,"Without copying the brief, evaluate the candidate claim, interpret the evidence table, and apply the idea to a new example you create.",0
ma-g8-science-u06-l12,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,6,12,Correction and reflection,remediation,STUDENT_WORK_SHEET,model misconceptions,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2683,863,244,efe6f454a0b0efdce00235a0bfa5a1641d5beb804e66efaecfd25c2a46566e46,,"Locate one weakness in an earlier response, revise it with a named evidence code, and state what the revision fixes.",0
ma-g8-science-u07-l01,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,1,Launch and diagnostic,concept,STUDENT_WORK_SHEET,resource distribution,7,ACTIVATE_PRIOR|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2677,863,252,121e97f04667c574a85501f5486bc6f34ea036b6bbecab6761ec90c76299e73f,,"Write an initial explanation, then mark which evidence item would most strongly change it.",0
ma-g8-science-u07-l02,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,2,Concept model A,concept,STUDENT_WORK_SHEET,geoscience processes,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2673,863,248,e5aa179dd74923538af377726cce3b305658b5b719ccfbccbe6e2047b05a5d3c,,Build a labelled model that includes every accepted relationship in the science brief and test it against the case claim.,0
ma-g8-science-u07-l03,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,3,Guided practice A,concept,STUDENT_WORK_SHEET,population and consumption,7,GUIDED_PRACTICE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2676,863,250,6ba76d6d4474e47ea476a6b874c692e1778edc33d74a70cf060ca0544047e925,,Use E1 with E2 first; then add E3 and revise any conclusion that no longer fits.,0
ma-g8-science-u07-l04,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,4,Independent application A,mastery,STUDENT_WORK_SHEET,climate evidence,7,APPLY_INDEPENDENT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2795,863,261,00b34482dfdff740c19066e6c9883d65bcbb5c6bbea52a6f43b275b5693cac46,,Evaluate the case claim independently using at least two evidence codes and one stated limitation.,0
ma-g8-science-u07-l05,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,5,Concept model B,concept,STUDENT_WORK_SHEET,mitigation adaptation and tradeoffs,7,MODEL_BUILD|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2746,863,262,0bb9f299e1160a95dccdd6e40b098bcd732947825b28b63ab09094c73439e589,,Build a second representation of the same evidence and identify one feature the first model hid.,0
ma-g8-science-u07-l06,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,6,Guided practice B,concept,STUDENT_WORK_SHEET,environmental justice foundations,7,GUIDED_PRACTICE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2680,863,250,6255201b60017da2b69bb096921600a44c02abb870bcfc138b59b6ef9fdfbb3e,,"Sort all evidence as supports, challenges, or does not decide, and justify every placement.",0
ma-g8-science-u07-l07,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,7,Investigation or close reading,inquiry/investigation,INVESTIGATION_DATA_SHEET,resource distribution,7,ANALYZE_EVIDENCE|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,5,True,True,True,0,0,8,direct-adult,True,True,False,3112,861,241,121e97f04667c574a85501f5486bc6f34ea036b6bbecab6761ec90c76299e73f,,Carry out the document investigation in the stated order and record the evidence tally before writing a conclusion.,0
ma-g8-science-u07-l08,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,8,Reteach and varied practice,remediation,STUDENT_WORK_SHEET,geoscience processes,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2668,863,244,e5aa179dd74923538af377726cce3b305658b5b719ccfbccbe6e2047b05a5d3c,,"Correct the candidate claim, explain the exact evidence that makes the correction necessary, and create one fresh example.",0
ma-g8-science-u07-l09,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,9,Performance task build,assessment/project,INVESTIGATION_DATA_SHEET,population and consumption,7,BUILD_PRODUCT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,True,DOCUMENT_INVESTIGATION,0,False,False,False,5,True,True,True,0,0,8,direct-adult,True,True,False,3133,861,258,6ba76d6d4474e47ea476a6b874c692e1778edc33d74a70cf060ca0544047e925,,Use the supplied record to build a claim-evidence-reasoning product that another reader can check line by line.,0
ma-g8-science-u07-l10,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,10,Synthesis and review,review,STUDENT_WORK_SHEET,climate evidence,7,CONNECT_UNIT|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2803,863,264,00b34482dfdff740c19066e6c9883d65bcbb5c6bbea52a6f43b275b5693cac46,,"Connect at least three evidence items, state the boundary of the conclusion, and answer the unit question.",0
ma-g8-science-u07-l11,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,11,Unit assessment,assessment/project,STUDENT_WORK_SHEET,mitigation adaptation and tradeoffs,7,DEMONSTRATE_MASTERY|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,4,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2755,863,271,0bb9f299e1160a95dccdd6e40b098bcd732947825b28b63ab09094c73439e589,,"Without copying the brief, evaluate the candidate claim, interpret the evidence table, and apply the idea to a new example you create.",0
ma-g8-science-u07-l12,ma-g8-science,8,middle,canonical-1.0.0,canonical-k8-middle,7,12,Correction and reflection,remediation,STUDENT_WORK_SHEET,environmental justice foundations,7,ERROR_ANALYSIS|COMMUNICATE_REPRESENTATION|CHECK_REVISE|ESSENTIAL_QUESTION|EVIDENCE_QUALITY|LIMITATION|PROVENANCE,3,False,False,True,False,BOUND_REFERENCE_EVIDENCE_TASK,0,False,False,False,5,True,True,True,0,0,8,none,True,True,False,2694,863,251,6255201b60017da2b69bb096921600a44c02abb870bcfc138b59b6ef9fdfbb3e,,"Locate one weakness in an earlier response, revise it with a named evidence code, and state what the revision fixes.",0
