course_id,grade,subject,cited_code,resolved_code,classification,alias_applied,label_printed_by_source,source_defect,source_printed_variant,citation_count,prior_mapping_status,source_id,evidence_pages,method
ma-g4-social-studies,4,social-studies,4 – C3.0.2,4 – C3.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,39,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C3.0.3,4 – C3.0.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,39,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C3.0.4,4 – C3.0.4,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,39,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C3.0.5,4 – C3.0.5,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,39,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C3.0.6,4 – C3.0.6,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,40,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C3.0.7,4 – C3.0.7,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,40,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C5.0.1,4 – C5.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,40,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C5.0.2,4 – C5.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,40,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – C5.0.3,4 – C5.0.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,40,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – E1.0.1,,HUMAN_REVIEW_REQUIRED,,True,True,4 – E1.01,12,unverified,mde-social-studies,40,"the cited code is not printed; the primary source prints a malformed variant at the expected position, and every sibling code in the same cluster uses the cited form. Correcting the source is a human ruling, not a verification."
ma-g4-social-studies,4,social-studies,4 – E1.0.2,4 – E1.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,40,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – E1.0.3,4 – E1.0.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,40,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – E1.0.4,4 – E1.0.4,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,41,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – E1.0.5,4 – E1.0.5,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,41,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – E1.0.6,4 – E1.0.6,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,41,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – E1.0.7,4 – E1.0.7,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,41,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – E1.0.8,4 – E1.0.8,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,41,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – E2.0.1,4 – E2.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,41,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – E3.0.1,4 – E3.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,41,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – G1.0.1,4 – G1.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,37,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – G1.0.2,4 – G1.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,37,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – G1.0.3,4 – G1.0.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,37,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – G1.0.4,4 – G1.0.4,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,37,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – G1.0.5,4 – G1.0.5,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,37,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – G2.0.1,4 – G2.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,37,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – G2.0.2,4 – G2.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,37,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – G4.0.1,4 – G4.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,38,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – G4.0.2,4 – G4.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,38,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – G4.0.3,4 – G4.0.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,38,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – G5.0.1,4 – G5.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,38,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – H3.0.1,4 – H3.0.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,36,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – H3.0.2,4 – H3.0.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,36,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – H3.0.3,4 – H3.0.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,36,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – H3.0.4,4 – H3.0.4,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,36,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – H3.0.5,4 – H3.0.5,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,36,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – H3.0.6,4 – H3.0.6,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,36,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – H3.0.7,4 – H3.0.7,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,37,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – P3.1.1,4 – P3.1.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,41,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – P3.1.2,4 – P3.1.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,42,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – P3.1.3,4 – P3.1.3,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,42,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – P3.3.1,4 – P3.3.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,42,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – P4.2.1,4 – P4.2.1,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,42,exact-string match of the expectation code in the primary source
ma-g4-social-studies,4,social-studies,4 – P4.2.2,4 – P4.2.2,VERBATIM_VERIFIED,,True,False,,12,unverified,mde-social-studies,42,exact-string match of the expectation code in the primary source
